# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	11-Jun-2025
# 
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HNR
HYD_APERTURE_NOM_UM	0500
HYD_SN	2547
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE 
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	3.0
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
13.000	 -253.00	  2.240E-007	7.526E-004	    219.455
13.050	 -253.01	  2.237E-007	7.504E-004	    219.804
13.100	 -253.26	  2.172E-007	7.079E-004	    220.156
13.150	 -253.40	  2.139E-007	6.860E-004	    220.511
13.200	 -253.35	  2.150E-007	6.935E-004	    220.869
13.250	 -253.51	  2.110E-007	6.678E-004	    221.229
13.300	 -253.63	  2.081E-007	6.497E-004	    221.593
13.350	 -253.67	  2.072E-007	6.440E-004	    221.960
13.400	 -253.68	  2.069E-007	6.423E-004	    222.329
13.450	 -253.89	  2.021E-007	6.128E-004	    222.702
13.500	 -253.85	  2.029E-007	6.177E-004	    223.078
13.550	 -253.83	  2.034E-007	6.204E-004	    223.457
13.600	 -253.81	  2.039E-007	6.233E-004	    223.839
13.650	 -253.79	  2.045E-007	6.274E-004	    224.224
13.700	 -253.72	  2.061E-007	6.370E-004	    224.613
13.750	 -253.91	  2.015E-007	6.090E-004	    225.005
13.800	 -254.10	  1.973E-007	5.840E-004	    225.401
13.850	 -253.94	  2.010E-007	6.060E-004	    225.799
13.900	 -253.88	  2.022E-007	6.133E-004	    226.201
13.950	 -254.07	  1.979E-007	5.874E-004	    226.607
14.000	 -254.29	  1.930E-007	5.586E-004	    227.016
14.050	 -254.37	  1.912E-007	5.481E-004	    227.428
14.100	 -254.49	  1.886E-007	5.334E-004	    227.844
14.150	 -254.49	  1.887E-007	5.340E-004	    228.264
14.200	 -254.46	  1.891E-007	5.367E-004	    228.687
14.250	 -254.41	  1.904E-007	5.439E-004	    229.114
14.300	 -254.43	  1.899E-007	5.408E-004	    229.544
14.350	 -254.69	  1.844E-007	5.099E-004	    229.978
14.400	 -254.86	  1.807E-007	4.896E-004	    230.416
14.450	 -254.80	  1.819E-007	4.963E-004	    230.857
14.500	 -254.59	  1.865E-007	5.218E-004	    231.303
14.550	 -254.51	  1.881E-007	5.307E-004	    231.752
14.600	 -254.60	  1.863E-007	5.204E-004	    232.206
14.650	 -254.88	  1.803E-007	4.874E-004	    232.663
14.700	 -255.04	  1.770E-007	4.697E-004	    233.124
14.750	 -255.15	  1.747E-007	4.580E-004	    233.590
14.800	 -255.17	  1.743E-007	4.557E-004	    234.059
14.850	 -255.22	  1.734E-007	4.512E-004	    234.533
14.900	 -255.24	  1.730E-007	4.490E-004	    235.010
14.950	 -255.13	  1.752E-007	4.602E-004	    235.492
15.000	 -255.12	  1.754E-007	4.614E-004	    235.978
15.050	 -255.01	  1.775E-007	4.728E-004	    236.468
15.100	 -255.04	  1.770E-007	4.699E-004	    236.963
15.150	 -255.26	  1.726E-007	4.468E-004	    237.461
15.200	 -255.46	  1.686E-007	4.264E-004	    237.965
15.250	 -255.54	  1.671E-007	4.188E-004	    238.472
15.300	 -255.52	  1.675E-007	4.208E-004	    238.984
15.350	 -255.45	  1.688E-007	4.272E-004	    239.501
15.400	 -255.40	  1.698E-007	4.323E-004	    240.022
15.450	 -255.43	  1.692E-007	4.294E-004	    240.548
15.500	 -255.35	  1.709E-007	4.380E-004	    241.078
15.550	 -255.53	  1.674E-007	4.203E-004	    241.613
15.600	 -255.69	  1.643E-007	4.049E-004	    242.153
15.650	 -255.78	  1.625E-007	3.960E-004	    242.697
15.700	 -255.97	  1.590E-007	3.791E-004	    243.246
15.750	 -256.12	  1.563E-007	3.666E-004	    243.800
15.800	 -256.19	  1.551E-007	3.607E-004	    244.360
15.850	 -256.18	  1.553E-007	3.618E-004	    244.924
15.900	 -256.16	  1.557E-007	3.635E-004	    245.493
15.950	 -256.30	  1.531E-007	3.518E-004	    246.067
16.000	 -256.53	  1.492E-007	3.338E-004	    246.647
16.050	 -256.56	  1.486E-007	3.312E-004	    247.231
16.100	 -256.48	  1.499E-007	3.371E-004	    247.821
16.150	 -256.61	  1.477E-007	3.272E-004	    248.416
16.200	 -256.66	  1.469E-007	3.237E-004	    249.016
16.250	 -256.56	  1.486E-007	3.313E-004	    249.621
16.300	 -256.53	  1.491E-007	3.334E-004	    250.232
16.350	 -256.54	  1.490E-007	3.329E-004	    250.848
16.400	 -256.63	  1.473E-007	3.256E-004	    251.470
16.450	 -256.84	  1.439E-007	3.107E-004	    252.097
16.500	 -256.92	  1.426E-007	3.051E-004	    252.730
16.550	 -256.84	  1.438E-007	3.103E-004	    253.368
16.600	 -256.75	  1.454E-007	3.171E-004	    254.012
16.650	 -256.85	  1.437E-007	3.096E-004	    254.662
16.700	 -257.04	  1.406E-007	2.965E-004	    255.318
16.750	 -257.02	  1.408E-007	2.976E-004	    255.979
16.800	 -256.93	  1.425E-007	3.045E-004	    256.646
16.850	 -256.98	  1.416E-007	3.008E-004	    257.319
16.900	 -257.14	  1.390E-007	2.900E-004	    257.998
16.950	 -257.19	  1.382E-007	2.865E-004	    258.683
17.000	 -257.21	  1.379E-007	2.854E-004	    259.374
17.050	 -257.28	  1.367E-007	2.803E-004	    260.071
17.100	 -257.41	  1.347E-007	2.720E-004	    260.774
17.150	 -257.67	  1.308E-007	2.564E-004	    261.483
17.200	 -257.57	  1.323E-007	2.625E-004	    262.199
17.250	 -257.64	  1.312E-007	2.582E-004	    262.921
17.300	 -257.72	  1.300E-007	2.536E-004	    263.649
17.350	 -257.48	  1.337E-007	2.683E-004	    264.385
17.400	 -257.73	  1.298E-007	2.527E-004	    265.127
17.450	 -257.86	  1.279E-007	2.455E-004	    265.875
17.500	 -257.97	  1.264E-007	2.395E-004	    266.630
17.550	 -257.96	  1.265E-007	2.400E-004	    267.391
17.600	 -257.89	  1.275E-007	2.440E-004	    268.159
17.650	 -257.83	  1.283E-007	2.470E-004	    268.934
17.700	 -257.93	  1.270E-007	2.418E-004	    269.715
17.750	 -258.04	  1.253E-007	2.356E-004	    270.504
